id_inmueble,precio,planta,int/ext,nº hab,m2,ascensor,garage,barrio,id_barrio,distrito,id_distrito
10234,86000,2,EXTERIOR,1,20.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10235,80000,3,EXTERIOR,3,72.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10236,109000,3,EXTERIOR,2,70.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10237,134000,1,EXTERIOR,2,72.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10238,99000,2,INTERIOR,2,35.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10239,196000,4,EXTERIOR,3,105.0,True,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10240,223000,11,EXTERIOR,3,98.0,True,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10241,288000,4,EXTERIOR,2,93.0,True,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10242,130000,1,EXTERIOR,2,78.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10243,174000,4,EXTERIOR,3,105.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10244,120000,0,EXTERIOR,2,55.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10245,140000,5,EXTERIOR,3,65.0,False,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10246,150000,1,EXTERIOR,3,80.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10247,360000,4,EXTERIOR,3,100.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10248,140000,2,EXTERIOR,3,55.0,False,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10249,130000,1,EXTERIOR,3,73.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10250,113000,5,EXTERIOR,2,66.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10251,129000,1,EXTERIOR,1,30.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10252,147000,4,EXTERIOR,2,52.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10253,299000,2,EXTERIOR,3,100.0,True,True,NUMANCIA,136,PUENTE DE VALLECAS,13
10254,219000,0,EXTERIOR,2,75.0,True,True,NUMANCIA,136,PUENTE DE VALLECAS,13
10255,229000,3,EXTERIOR,1,42.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10256,445000,3,EXTERIOR,2,84.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10257,311000,3,EXTERIOR,3,117.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10258,89000,0,EXTERIOR,1,37.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10259,287900,3,EXTERIOR,2,78.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10260,132000,2,EXTERIOR,2,63.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10261,249000,4,EXTERIOR,3,93.0,True,True,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10262,69000,0,EXTERIOR,1,28.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10263,134000,1,EXTERIOR,2,72.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10264,164000,2,EXTERIOR,2,73.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10265,121000,2,EXTERIOR,3,57.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10266,333000,1,EXTERIOR,3,127.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10267,168000,3,EXTERIOR,1,60.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10268,149500,1,EXTERIOR,2,63.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10269,159500,0,EXTERIOR,2,59.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10270,163000,2,EXTERIOR,3,53.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10271,155000,2,EXTERIOR,2,55.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10272,130000,2,EXTERIOR,2,52.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10273,299000,1,EXTERIOR,2,64.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10274,379000,0,EXTERIOR,2,76.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10275,239000,0,EXTERIOR,2,53.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10276,319000,4,EXTERIOR,1,58.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10277,445000,3,EXTERIOR,2,84.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10278,280000,4,EXTERIOR,2,122.0,True,True,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10279,229000,3,EXTERIOR,1,42.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10280,295000,2,EXTERIOR,2,65.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10281,309000,3,EXTERIOR,2,62.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10282,435000,3,EXTERIOR,2,76.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10283,235000,2,EXTERIOR,1,49.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10284,399000,0,EXTERIOR,2,84.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10285,449000,3,EXTERIOR,2,90.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10286,149500,1,EXTERIOR,2,63.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10287,459000,4,EXTERIOR,2,83.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10288,314000,6,EXTERIOR,3,106.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10289,105000,1,EXTERIOR,2,48.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10290,289000,3,EXTERIOR,3,120.0,True,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10291,122000,0,INTERIOR,1,37.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10292,131624,2,EXTERIOR,2,52.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10293,152000,2,EXTERIOR,2,66.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10294,164000,2,EXTERIOR,2,74.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10295,250000,1,EXTERIOR,4,170.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10296,290000,1,EXTERIOR,3,110.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10297,97000,0,EXTERIOR,2,44.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10298,230000,10,EXTERIOR,2,86.0,True,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10299,110000,2,EXTERIOR,1,35.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10300,142700,1,EXTERIOR,3,67.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10301,137700,3,EXTERIOR,3,61.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10302,145000,0,EXTERIOR,3,72.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10303,160000,1,EXTERIOR,2,74.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10304,133900,1,EXTERIOR,2,69.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10305,109000,1,EXTERIOR,2,65.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10306,185000,4,EXTERIOR,3,61.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10307,220000,1,EXTERIOR,2,62.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10308,99000,0,EXTERIOR,2,55.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10309,119900,0,EXTERIOR,2,60.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10310,121000,2,INTERIOR,3,60.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10311,140000,3,EXTERIOR,3,61.0,True,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10312,240000,0,EXTERIOR,3,144.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10313,230000,2,EXTERIOR,4,120.0,True,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10314,97000,0,EXTERIOR,1,50.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10315,249900,2,EXTERIOR,3,111.0,True,True,NUMANCIA,136,PUENTE DE VALLECAS,13
10316,160000,1,EXTERIOR,2,90.0,False,True,NUMANCIA,136,PUENTE DE VALLECAS,13
10317,185000,2,EXTERIOR,3,106.0,True,True,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10318,325000,4,EXTERIOR,3,106.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10319,245000,0,EXTERIOR,1,72.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10320,165000,3,EXTERIOR,2,83.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10321,142700,2,EXTERIOR,3,73.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10322,90000,0,EXTERIOR,1,65.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10323,140000,2,EXTERIOR,2,55.0,True,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10324,152000,0,EXTERIOR,3,56.0,False,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10325,245000,3,EXTERIOR,2,102.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10326,150000,0,EXTERIOR,3,65.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10327,219000,3,EXTERIOR,3,135.0,True,True,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10328,160000,2,EXTERIOR,2,69.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10329,125000,2,EXTERIOR,2,52.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10330,235000,5,EXTERIOR,4,100.0,True,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10331,136000,3,EXTERIOR,2,55.0,False,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10332,215000,3,EXTERIOR,3,90.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10333,170000,2,EXTERIOR,3,65.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10334,215000,1,INTERIOR,3,75.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10335,240000,2,EXTERIOR,2,89.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10336,189680,1,EXTERIOR,3,101.0,True,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10337,128500,3,EXTERIOR,1,41.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10338,169000,1,EXTERIOR,1,60.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10339,168000,3,EXTERIOR,3,84.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10340,153000,5,EXTERIOR,3,59.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10341,150000,1,EXTERIOR,2,50.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10342,144000,0,EXTERIOR,1,60.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10343,110000,0,EXTERIOR,1,35.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10344,155000,2,EXTERIOR,3,65.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10345,170000,2,EXTERIOR,3,95.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10346,148500,2,EXTERIOR,2,63.0,False,True,NUMANCIA,136,PUENTE DE VALLECAS,13
10347,66000,0,INTERIOR,1,33.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10348,200000,0,EXTERIOR,3,100.0,True,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10349,113000,2,EXTERIOR,2,51.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10350,159650,2,EXTERIOR,1,60.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10351,165000,1,EXTERIOR,3,80.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10352,115000,0,EXTERIOR,2,60.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10353,171000,1,EXTERIOR,3,77.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10354,163000,0,EXTERIOR,3,96.0,False,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10355,164000,10,EXTERIOR,2,70.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10356,159000,1,EXTERIOR,2,60.0,True,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10357,238000,5,INTERIOR,2,93.0,True,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10358,215000,1,EXTERIOR,2,73.0,True,True,NUMANCIA,136,PUENTE DE VALLECAS,13
10359,115000,1,EXTERIOR,2,43.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10360,115000,2,EXTERIOR,2,76.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10361,170000,2,EXTERIOR,3,104.0,True,True,PORTAZGO,135,PUENTE DE VALLECAS,13
10362,128900,1,INTERIOR,2,34.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10363,127000,0,EXTERIOR,2,55.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10364,78000,0,EXTERIOR,1,43.0,True,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10365,155000,1,EXTERIOR,2,68.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10366,106000,3,EXTERIOR,2,59.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10367,200000,9,EXTERIOR,1,58.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10368,143000,2,EXTERIOR,3,76.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10369,153000,2,EXTERIOR,3,96.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10370,134999,1,EXTERIOR,2,61.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10371,130000,3,EXTERIOR,1,32.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10372,145000,3,EXTERIOR,3,67.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10373,175000,2,EXTERIOR,4,129.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10374,146000,2,EXTERIOR,2,57.0,True,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10375,160000,2,EXTERIOR,3,66.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10376,103000,4,EXTERIOR,2,60.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10377,107000,3,EXTERIOR,1,47.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10378,107000,1,EXTERIOR,1,50.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10379,145000,4,EXTERIOR,3,98.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10380,145000,2,EXTERIOR,1,65.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10381,130000,0,EXTERIOR,2,60.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10382,168000,2,EXTERIOR,3,81.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10383,287000,1,EXTERIOR,2,110.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10384,150000,1,EXTERIOR,3,61.0,True,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10385,133500,2,EXTERIOR,2,50.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10386,243000,3,EXTERIOR,3,98.0,True,True,PORTAZGO,135,PUENTE DE VALLECAS,13
10387,130000,1,EXTERIOR,1,65.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10388,107000,3,INTERIOR,3,62.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10389,209000,1,EXTERIOR,3,111.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10390,155000,4,EXTERIOR,2,50.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10391,198500,2,EXTERIOR,2,85.0,False,True,NUMANCIA,136,PUENTE DE VALLECAS,13
10392,133000,0,EXTERIOR,2,90.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10393,145000,1,EXTERIOR,2,61.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10394,395000,9,EXTERIOR,2,89.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10395,173000,5,EXTERIOR,2,80.0,True,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10396,260000,3,EXTERIOR,4,93.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10397,319999,3,EXTERIOR,2,110.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10398,162999,1,EXTERIOR,3,81.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10399,132000,1,EXTERIOR,2,86.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10400,275000,11,EXTERIOR,3,112.0,True,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10401,163000,0,EXTERIOR,3,97.0,True,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10402,249000,3,EXTERIOR,3,115.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10403,157900,1,EXTERIOR,1,58.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10404,115000,1,EXTERIOR,1,45.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10405,180000,5,EXTERIOR,4,110.0,True,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10406,162000,1,EXTERIOR,2,90.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10407,175000,3,EXTERIOR,3,86.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10408,320000,3,EXTERIOR,3,94.0,True,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10409,199500,1,EXTERIOR,2,85.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10410,170000,1,EXTERIOR,2,63.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10411,179680,4,EXTERIOR,3,74.0,True,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10412,89000,0,EXTERIOR,1,41.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10413,230000,5,EXTERIOR,2,89.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10414,178000,0,EXTERIOR,2,95.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10415,260000,3,EXTERIOR,3,112.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10416,210000,3,EXTERIOR,2,54.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10417,108000,0,EXTERIOR,2,46.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10418,197000,2,EXTERIOR,3,87.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10419,145000,5,EXTERIOR,2,87.0,True,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10420,97800,1,EXTERIOR,1,76.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10421,129000,1,EXTERIOR,2,65.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10422,199000,2,EXTERIOR,3,93.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10423,79000,1,EXTERIOR,1,30.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10424,148500,3,EXTERIOR,3,86.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10425,210000,0,EXTERIOR,1,80.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10426,289999,2,EXTERIOR,3,107.0,True,True,NUMANCIA,136,PUENTE DE VALLECAS,13
10427,144999,0,EXTERIOR,1,60.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10428,73000,1,EXTERIOR,1,26.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10429,310000,2,EXTERIOR,1,55.0,False,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10430,250000,3,EXTERIOR,3,70.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10431,240000,4,EXTERIOR,3,94.0,True,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10432,137700,3,EXTERIOR,3,66.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10433,114999,1,EXTERIOR,1,60.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10434,129000,5,EXTERIOR,2,62.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10435,190000,1,EXTERIOR,3,99.0,True,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10436,175000,2,EXTERIOR,1,90.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10437,135900,0,EXTERIOR,3,90.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10438,129000,0,INTERIOR,1,33.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10439,255000,7,EXTERIOR,2,77.0,True,True,NUMANCIA,136,PUENTE DE VALLECAS,13
10440,299999,3,EXTERIOR,3,100.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10441,135000,2,EXTERIOR,1,60.0,True,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10442,253000,1,EXTERIOR,2,83.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10443,105000,3,EXTERIOR,2,50.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10444,195000,1,EXTERIOR,3,75.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10445,245000,4,EXTERIOR,2,93.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10446,190000,1,EXTERIOR,3,102.0,True,True,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10447,146000,3,EXTERIOR,3,60.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10448,210000,5,EXTERIOR,3,103.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10449,172000,2,EXTERIOR,2,78.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10450,115000,1,EXTERIOR,1,61.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10451,140500,2,EXTERIOR,1,45.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10452,119000,3,EXTERIOR,3,61.0,False,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10453,210000,4,EXTERIOR,3,91.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10454,148000,0,EXTERIOR,2,56.0,False,False,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10455,150000,3,EXTERIOR,2,73.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10456,160000,1,INTERIOR,2,60.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10457,108000,1,EXTERIOR,2,35.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10458,117000,3,EXTERIOR,3,61.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10459,239000,3,EXTERIOR,3,93.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10460,135000,4,EXTERIOR,2,65.0,True,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10461,310000,2,EXTERIOR,1,55.0,False,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10462,155000,0,EXTERIOR,2,85.0,True,True,NUMANCIA,136,PUENTE DE VALLECAS,13
10463,259000,6,EXTERIOR,2,79.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10464,317000,7,EXTERIOR,2,107.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10465,115000,4,EXTERIOR,2,85.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10466,189000,3,EXTERIOR,3,75.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10467,119900,2,EXTERIOR,3,62.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10468,144900,3,EXTERIOR,3,61.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10469,80000,0,EXTERIOR,1,38.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10470,139000,2,EXTERIOR,2,78.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10471,150000,4,EXTERIOR,1,65.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10472,114900,0,EXTERIOR,2,50.0,False,False,PORTAZGO,135,PUENTE DE VALLECAS,13
10473,135000,0,EXTERIOR,2,50.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10474,135000,0,EXTERIOR,2,50.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10475,129900,3,EXTERIOR,3,86.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10476,179000,4,EXTERIOR,3,71.0,True,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10477,169000,0,EXTERIOR,3,120.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10478,75000,3,INTERIOR,2,33.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10479,143999,1,EXTERIOR,1,60.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10480,149999,0,EXTERIOR,2,71.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10481,125000,4,EXTERIOR,3,67.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10482,408000,8,EXTERIOR,4,130.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
10483,135000,2,EXTERIOR,2,51.0,False,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10484,185000,1,EXTERIOR,4,100.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10485,265000,2,EXTERIOR,2,55.0,False,True,SAN DIEGO,132,PUENTE DE VALLECAS,13
10486,162000,4,EXTERIOR,3,100.0,True,False,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10487,285000,2,EXTERIOR,4,140.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10488,99000,1,EXTERIOR,1,36.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10489,190000,1,EXTERIOR,3,102.0,True,True,PALOMERAS BAJAS,134,PUENTE DE VALLECAS,13
10490,99000,1,EXTERIOR,1,36.0,False,False,NUMANCIA,136,PUENTE DE VALLECAS,13
10491,110000,2,EXTERIOR,2,45.0,True,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10492,92000,2,EXTERIOR,2,54.0,False,False,SAN DIEGO,132,PUENTE DE VALLECAS,13
10493,408000,8,EXTERIOR,4,120.0,True,True,PALOMERAS SURESTE,133,PUENTE DE VALLECAS,13
