id_alojamiento,tipo_alojamiento,restaurante,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,latitud,longitud
393,VIVIENDA TURISTICA,NO,GOYA                ,42,SALAMANCA           ,4,CALLE                    GENERAL DIAZ PORLIER                              ,32,442582.6,4475452.5,40.42772753635232,-3.676892116469247
394,VIVIENDA TURISTICA,NO,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,CALLE                    LOS PEÃÂASCALES                                    ,7,443388.6,4475028.5,40.42396316091374,-3.6673530677737505
395,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    NUESTRA SEÃÂORA DE GUADALUPE                       ,6,443544.6,4476127.5,40.43387412872749,-3.665611808949188
396,CASA DE HUESPEDES,NO,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    MARTINEZ IZQUIERDO                                ,75,443819.6,4476295.5,40.43540618120011,-3.6623846035294014
397,HOTEL,SI,GOYA                ,42,SALAMANCA           ,4,CALLE                    GOYA                                              ,79,442479.6,4475158.5,40.42507192054048,-3.678079701111935
398,HOTEL,SI,LISTA               ,45,SALAMANCA           ,4,CALLE                    DIEGO DE LEON                                     ,43,442409.6,4476247.5,40.43487733194991,-3.67900350373374
399,HOTEL,SI,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    CLAUDIO COELLO                                    ,139,441858.6,4476308.5,40.43538851265548,-3.685505056980323
400,VIVIENDA TURISTICA,NO,GUINDALERA          ,44,SALAMANCA           ,4,AVENIDA                  BRUSELAS                                          ,72,443777.6,4477041.5,40.44212369407893,-3.6629457756520076
401,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,LISTA               ,45,SALAMANCA           ,4,CALLE                    GENERAL DIAZ PORLIER                              ,45,442557.6,4475577.5,40.42885187343356,-3.677198116026618
402,APART-HOTEL,NO,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    ARDEMANS                                          ,13,443010.6,4476135.5,40.43390977859007,-3.671908002577064
403,HOTEL,SI,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    MARTINEZ IZQUIERDO                                ,59,443699.6,4476291.5,40.43536203237021,-3.6637989969583775
404,VIVIENDA TURISTICA,NO,LISTA               ,45,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,89,442839.12,4475563.5,40.42874514629113,-3.673878188819779
405,APART-HOTEL,NO,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    ERASO                                             ,5,442979.6,4476103.5,40.43361938176124,-3.6722705993263416
406,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,GOYA                ,42,SALAMANCA           ,4,CALLE                    AYALA                                             ,63,442549.6,4475424.5,40.42747301992762,-3.677278596473022
407,HOTEL,SI,GOYA                ,42,SALAMANCA           ,4,CALLE                    O'DONNELL                                         ,53,442957.6,4474800.5,40.421879780566485,-3.6724130485939783
408,VIVIENDA TURISTICA,NO,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    COSLADA                                           ,8,442723.2,4476508.0,40.437245700948054,-3.6753298145564344
409,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    CASTELLO                                          ,58,442227.6,4475603.5,40.42906324160235,-3.6810906444416944
410,HOTEL,SI,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,33,441929.6,4475194.5,40.42535801929096,-3.684566231646077
411,HOTEL,NO,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    MARQUES DE VILLAMAGNA                             ,4,441604.6,4475626.5,40.42922693637979,-3.688436931501885
412,VIVIENDA TURISTICA,NO,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    COSLADA                                           ,26,442859.6,4476592.5,40.438016301978955,-3.6737292762981113
413,HOSTAL,NO,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    NUÃÂEZ DE BALBOA                                   ,116,442188.6,4476510.5,40.43723123054702,-3.681632894020258
415,HOTEL,SI,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,8,441959.6,4474847.5,40.422234164087264,-3.6841809252784823
416,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,GOYA                ,42,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,90,442979.6,4475501.5,40.42819625955186,-3.6722165961707196
417,HOTEL,SI,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    ALCALA                                            ,66,442215.6,4474840.5,40.422188922435545,-3.6811627608726276
419,HOTEL,SI,CASTELLANA          ,46,SALAMANCA           ,4,PASEO                    CASTELLANA                                        ,22,441613.6,4475720.5,40.430074365288085,-3.688339469515893
420,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,GOYA                ,42,SALAMANCA           ,4,CALLE                    GENERAL PARDIÃÂAS                                  ,34,442462.6,4475371.5,40.42698955661478,-3.678299368385299
422,HOTEL,NO,LISTA               ,45,SALAMANCA           ,4,CALLE                    JUAN BRAVO                                        ,43,442582.6,4475999.5,40.4326551864554,-3.676941525630722
423,HOTEL,SI,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,45,441962.6,4475383.5,40.42706292730416,-3.6841944883709776
424,HOTEL,SI,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    GOYA                                              ,49,442136.6,4475180.5,40.42524632287695,-3.6821248905347654
425,HOTEL,SI,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    MARQUES DE VILLAMEJOR                             ,8,441692.6,4475835.5,40.43111588184157,-3.6874187209903617
426,HOTEL,SI,GOYA                ,42,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,94,443067.6,4475524.5,40.42840948256192,-3.671181286746312
427,VIVIENDA TURISTICA,NO,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    COSLADA                                           ,8,442716.6,4476502.5,40.43719569964528,-3.675407131798718
428,VIVIENDA TURISTICA,NO,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    CARTAGENA                                         ,47,443166.6,4476332.5,40.435695128868524,-3.6700864915243434
429,HOTEL,SI,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    CARTAGENA                                         ,83,442959.6,4476590.5,40.43800515011507,-3.6725500969512272
430,HOTEL,SI,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    PRINCIPE DE VERGARA                               ,87,442371.6,4476403.5,40.43628002389569,-3.6794656489243023
431,HOTEL,SI,LISTA               ,45,SALAMANCA           ,4,CALLE                    ALCANTARA                                         ,63,442862.6,4475911.5,40.43188171980621,-3.6736326786195983
432,HOTEL,SI,GUINDALERA          ,44,SALAMANCA           ,4,AVENIDA                  AMERICA                                           ,32,442926.6,4476681.5,40.43882265905483,-3.6729473407571627
433,HOTEL,SI,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    SERRANO                                           ,46,441696.6,4475375.5,40.426972259895415,-3.6873293765925825
434,HOTEL,SI,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,62,442008.6,4475508.5,40.42819219669953,-3.6836636400222993
435,HOTEL,SI,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    LAGASCA                                           ,64,441890.6,4475427.5,40.42745427482246,-3.6850472501322535
436,HOTEL,SI,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    LOPEZ DE HOYOS                                    ,4,441610.6,4476425.5,40.436425129409244,-3.6884396040460223
437,APART-HOTEL,NO,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    DIEGO DE LEON                                     ,10,441901.6,4476251.5,40.43487803435396,-3.68499289706496
438,HOTEL,SI,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    GIL DE SANTIVAÃÂES                                 ,6,441535.6,4474857.5,40.42229456489341,-3.6891796200030273
439,HOTEL,SI,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    CLAUDIO COELLO                                    ,67,441789.6,4475540.5,40.42846517281998,-3.686248197248095
440,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    ROMA                                              ,16,443492.6,4475800.5,40.4309248122535,-3.6661957798725484
441,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    MARTINEZ IZQUIERDO                                ,8,443072.6,4475991.5,40.43261679951641,-3.6711641687865484
442,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    GENERAL ORAA                                      ,11,441763.6,4476422.5,40.43640883194657,-3.6866355072745143
443,HOTEL,SI,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    JORGE JUAN                                        ,17,441863.6,4475033.5,40.42390304242555,-3.6853295029286754
444,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    AZCONA                                            ,46,443312.6,4476220.5,40.434696140193566,-3.668355219004314
445,HOTEL,SI,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    GENERAL ORAA                                      ,17,441843.6,4476417.5,40.43636938775113,-3.6856918748567145
446,HOTEL,SI,PROSPERIDAD         ,52,CHAMARTIN           ,5,AVENIDA                  AMERICA                                           ,41,443155.6,4476874.5,40.44057698466325,-3.670264665390076
447,HOTEL,SI,HISPANOAMERICA      ,54,CHAMARTIN           ,5,CALLE                    PADRE DAMIAN                                      ,23,441853.6,4478862.5,40.45839576629463,-3.685797825540884
448,HOTEL,SI,CASTILLA            ,56,CHAMARTIN           ,5,PASEO                    CASTELLANA                                        ,220,441664.62,4479903.5,40.46776029600488,-3.6881222575515604
449,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,NUEVA ESPAÃÂA        ,55,CHAMARTIN           ,5,CALLE                    MENENDEZ PIDAL                                    ,35,442277.6,4479582.5,40.46491140601101,-3.680862850350296
450,HOTEL,SI,HISPANOAMERICA      ,54,CHAMARTIN           ,5,CALLE                    JUAN RAMON JIMENEZ                                ,8,441804.6,4478833.5,40.458131091519775,-3.6863730496471794
451,VIVIENDA TURISTICA,NO,CIUDAD JARDIN       ,53,CHAMARTIN           ,5,CALLE                    AGUSTIN DE ROJAS                                  ,7,442991.6,4477506.5,40.44625912231988,-3.672255016877111
452,HOTEL,SI,CASTILLA            ,56,CHAMARTIN           ,5,AVENIDA                  PIO XII                                           ,79,442881.6,4480020.5,40.46889885140319,-3.673778286193984
453,CASA DE HUESPEDES,NO,CIUDAD JARDIN       ,53,CHAMARTIN           ,5,CALLE                    MALCAMPO                                          ,10,442820.6,4477409.5,40.44537355611609,-3.674262620200512
454,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,PROSPERIDAD         ,52,CHAMARTIN           ,5,CALLE                    PINILLA DEL VALLE                                 ,5,442540.6,4476825.5,40.440093299145026,-3.6775113540226285
455,APART-HOTEL,NO,CIUDAD JARDIN       ,53,CHAMARTIN           ,5,CALLE                    PANTOJA                                           ,14,443089.6,4477698.5,40.44799546584927,-3.671116659937544
456,HOTEL,SI,CASTILLA            ,56,CHAMARTIN           ,5,PASEO                    CASTELLANA                                        ,220,441648.62,4479895.5,40.46768710493668,-3.688310244355268
457,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,EL VISO             ,51,CHAMARTIN           ,5,CALLE                    DARRO                                             ,21,441827.6,4477935.5,40.450043116824354,-3.686019520446238
458,HOTEL,SI,NUEVA ESPAÃÂA        ,55,CHAMARTIN           ,5,AVENIDA                  PIO XII                                           ,34,442833.6,4479797.5,40.46688666588722,-3.6743243721775154
459,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,EL VISO             ,51,CHAMARTIN           ,5,CALLE                    DARRO                                             ,19,441823.6,4477907.5,40.449790600199854,-3.686064123579158
460,HOTEL,SI,HISPANOAMERICA      ,54,CHAMARTIN           ,5,PASEO                    LA HABANA                                         ,73,442191.6,4478576.5,40.455842931148545,-3.681785565911584
461,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,HISPANOAMERICA      ,54,CHAMARTIN           ,5,CALLE                    VICTOR DE LA SERNA                                ,13,442970.6,4478296.5,40.45337438008728,-3.6725735834103337
