id_centro_edu,centro_edu,tipo_edu,Pub_Priv,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,latitud,longitud
4075,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    ZIGIA                                             ,1,445254.56,4476639.5,40.43860081666054,-3.645496642069699
4076,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,CONCEPCION          ,4,CIUDAD LINEAL       ,15,CALLE                    ESTRECHO DE COREA                                 ,34,445071.56,4476910.5,40.441030063259916,-3.6476776706334597
4077,AUTOESCUELA,AUTOESCUELA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    HERMANOS GARCIA NOBLEJAS                          ,176,446845.56,4474693.5,40.421173315947435,-3.6265757151569433
4078,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,COLINA              ,7,CIUDAD LINEAL       ,15,CALLE                    PEDRO SALINAS                                     ,11,443864.6,4478767.5,40.45767823937275,-3.662072556305061
4079,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    GUILLEN DE CASTRO                                 ,21,445404.56,4475464.5,40.42802562409571,-3.643627182260002
4080,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CONCEPCION          ,4,CIUDAD LINEAL       ,15,CALLE                    GENERAL ARANAZ                                    ,59,445657.56,4477331.5,40.44486116530076,-3.6408043959139045
4081,CENTROS PRIVADOS DE EDUCACION PRIMARIA,PRIMARIA,PRIVADO,SAN JUAN BAUTISTA   ,6,CIUDAD LINEAL       ,15,CALLE                    ARTURO SORIA                                      ,147,444396.6,4478416.5,40.454552022252244,-3.655767686469685
4082,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    IDIOMA ESPERANTO                                  ,20,446817.56,4474383.5,40.41837885862164,-3.6268798329954244
4083,AUTOESCUELA,AUTOESCUELA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    RIO ULLA                                          ,5,445470.56,4476232.5,40.43494852767172,-3.642915039659559
4084,CENTRO DE INFANTIL Y PRIMARIA PUBLICO,INFANTIL Y PRIMARIA,PUBLICO,SAN PASCUAL         ,5,CIUDAD LINEAL       ,15,AVENIDA                  BADAJOZ                                           ,76,444873.6,4477199.5,40.44362042825127,-3.650036812324282
4085,EDUCACION TERCIARIA NO UNIVERSITARIA,TERCIARIA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    JOSE ARCONES GIL                                  ,11,445802.56,4476384.5,40.43633953023622,-3.6390138759056803
4086,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    ELFO                                              ,118,445325.56,4476374.5,40.43621822242793,-3.644636738656182
4087,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    SALAS BARBADILLO                                  ,49,445335.16,4475424.0,40.42765621976979,-3.64444180927149
4088,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    AMOS DE ESCALANTE                                 ,6,445566.56,4476273.5,40.43532416719534,-3.64178675613491
4089,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP","PRIMARIA, SECUNDARIA, BACH, FP",CONCERTADO,VENTAS              ,1,CIUDAD LINEAL       ,15,CALLE                    APOSTOL SANTIAGO                                  ,72,444480.56,4475562.5,40.42884730796169,-3.6545281344964464
4090,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    VIZCONDE DE LOS ASILOS                            ,5,445870.56,4476858.5,40.440614015483774,-3.6382525507828736
4091,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP","PRIMARIA, SECUNDARIA, BACH, FP",CONCERTADO,SAN PASCUAL         ,5,CIUDAD LINEAL       ,15,CALLE                    JUAN PEREZ ZUÃÂIGA                                 ,47,445120.6,4477333.5,40.44484391182023,-3.6471360033721916
4092,AUTOESCUELA,AUTOESCUELA,PRIVADO,VENTAS              ,1,CIUDAD LINEAL       ,15,CALLE                    ALCALA                                            ,236,444266.56,4475886.5,40.431751764013185,-3.6570792678750026
4093,AUTOESCUELA,AUTOESCUELA,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    ARTURO SORIA                                      ,10,445861.56,4476670.5,40.4389198210554,-3.638342646049151
4094,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,VENTAS              ,1,CIUDAD LINEAL       ,15,CALLE                    HERMANOS MACHADO                                  ,27,444962.56,4475781.5,40.430852210474285,-3.648865063037336
4096,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,COSTILLARES         ,9,CIUDAD LINEAL       ,15,CALLE                    ARTURO SORIA                                      ,329,443425.62,4481302.5,40.480484911542995,-3.667475704199312
4097,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,SAN PASCUAL         ,5,CIUDAD LINEAL       ,15,CALLE                    TORRELAGUNA                                       ,65,444475.6,4477215.5,40.44373808084619,-3.654731038319561
4098,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ATALAYA             ,8,CIUDAD LINEAL       ,15,CALLE                    ARTURO SORIA                                      ,241,443544.6,4479474.5,40.46402555272171,-3.665909349745904
4099,AUTOESCUELA,AUTOESCUELA,PRIVADO,COSTILLARES         ,9,CIUDAD LINEAL       ,15,CALLE                    CALERUEGA                                         ,75,443300.62,4481622.5,40.48335908477871,-3.6689790010385392
4100,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    BETANCUNIA                                        ,1,446449.56,4475367.5,40.427219716389004,-3.6313001933722053
4101,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,VENTAS              ,1,CIUDAD LINEAL       ,15,CALLE                    RICARDO ORTIZ                                     ,114,444261.56,4474921.5,40.423058186116094,-3.6570536070456297
4102,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    FEDERICO GUTIERREZ                                ,31,445172.56,4476396.5,40.436406337851025,-3.6464424682582335
4103,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CONCEPCION          ,4,CIUDAD LINEAL       ,15,CALLE                    MARQUES DE HOYOS                                  ,11,445792.56,4477189.5,40.443590764579625,-3.639200456142723
4104,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    VITAL AZA                                         ,70,445824.56,4476038.5,40.433224000861124,-3.6387250050808406
4105,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,SAN JUAN BAUTISTA   ,6,CIUDAD LINEAL       ,15,CALLE                    RAFAEL BERGAMIN                                   ,28,444051.6,4477975.5,40.45055612199213,-3.6597973856713066
4106,AUTOESCUELA,AUTOESCUELA,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    DOCTOR VALLEJO                                    ,12,445430.56,4476454.5,40.436945802877055,-3.6434056845816922
4107,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,VENTAS              ,1,CIUDAD LINEAL       ,15,CALLE                    SAN EMILIO                                        ,10,444059.56,4475594.5,40.42910737668955,-3.659493880471656
4108,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,COSTILLARES         ,9,CIUDAD LINEAL       ,15,CALLE                    MESENA                                            ,101,443618.6,4480494.5,40.47321920983121,-3.6651271983034577
4109,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    IDIOMA ESPERANTO                                  ,20,446817.56,4474383.5,40.41837885862164,-3.6268798329954244
4110,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    DOCTOR VALLEJO                                    ,13,445390.56,4476447.5,40.43688011736028,-3.643876678213367
4111,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    HERMANOS DE PABLO                                 ,10,445338.56,4476302.5,40.435570461291974,-3.644477278685497
4112,CENTROS PRIVADOS CONCERTADOS EDUC INFANTIL Y EDUC PRIMARIA,INFANTIL Y PRIMARIA,PRIVADO,COLINA              ,7,CIUDAD LINEAL       ,15,CALLE                    ARTURO SORIA                                      ,208,443905.6,4479110.5,40.46077091787331,-3.6616193369637706
4115,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,SAN JUAN BAUTISTA   ,6,CIUDAD LINEAL       ,15,CALLE                    EMILIANO BARRAL                                   ,7,443951.6,4477833.5,40.44927017825782,-3.660964074455471
4116,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    PEDRO ANTONIO DE ALARCON                          ,66,445712.56,4475441.5,40.42783858343438,-3.6399944129779533
4117,CENTRO DE INFANTIL Y PRIMARIA PRIVADO,INFANTIL Y PRIMARIA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    EMILIO FERRARI                                    ,87,445771.56,4475583.5,40.42912164874233,-3.6393110164289357
4118,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,COSTILLARES         ,9,CIUDAD LINEAL       ,15,CALLE                    ARTURO SORIA                                      ,329,443439.62,4481313.5,40.48058495811959,-3.667311521315326
4119,CENTROS DE CUIDADO INFANTIL,INFANTIL,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    LUIS RUIZ                                         ,52,445964.56,4475541.5,40.428755847791294,-3.637032260494413
4121,CENTROS PRIVADOS CONCERTADOS EDUC INFANTIL Y EDUC PRIMARIA,INFANTIL Y PRIMARIA,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    ELFO                                              ,74,444962.56,4476145.5,40.43413132217363,-3.6488965831130225
4122,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    VIRGEN DEL CANTO                                  ,6,445139.56,4476146.5,40.43415202463731,-3.6468099491668307
4123,CENTRO DE EDUCACION DE PERSONAS ADULTAS (CEPA),ADULTOS,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    VIRGEN DEL SAGRARIO                               ,22,444953.56,4476357.5,40.43604053796091,-3.6490210507355565
4124,CENTRO DE INFANTIL Y PRIMARIA PRIVADO,INFANTIL Y PRIMARIA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    VITAL AZA                                         ,65,445767.56,4476047.5,40.43330136327674,-3.6393977597691918
4125,CENTRO DE INFANTIL Y PRIMARIA PRIVADO,INFANTIL Y PRIMARIA,PRIVADO,VENTAS              ,1,CIUDAD LINEAL       ,15,CALLE                    RICARDO ORTIZ                                     ,29,444188.56,4475392.5,40.427296316737525,-3.6579554328727357
4126,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,VENTAS              ,1,CIUDAD LINEAL       ,15,CALLE                    SANTA PRISCA                                      ,5,444957.56,4475376.5,40.42720341526146,-3.6488889395449333
4128,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    PEDRO ANTONIO DE ALARCON                          ,35,445570.56,4475376.5,40.427243747746864,-3.641662785934887
4129,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,VENTAS              ,1,CIUDAD LINEAL       ,15,CALLE                    MARCELINO ALVAREZ                                 ,34,444558.56,4475642.5,40.42957319371066,-3.653615613196017
4130,CENTROS PRIVADOS CONCERTADOS EDUC INFANTIL Y EDUC PRIMARIA,INFANTIL Y PRIMARIA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    LUIS RUIZ                                         ,28,445808.56,4475821.5,40.43126809957404,-3.6388951311834976
4131,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    ZIGIA                                             ,5,445303.56,4476665.5,40.43883826322681,-3.644921162112577
4132,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    VIRGEN DE LLUC                                    ,13,445097.56,4476380.5,40.43625725325685,-3.6473253192580253
4133,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,SAN PASCUAL         ,5,CIUDAD LINEAL       ,15,CALLE                    CARLOTA O'NEILL                                   ,15,444870.6,4477166.5,40.44332294786954,-3.6500693214797844
4134,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,SAN JUAN BAUTISTA   ,6,CIUDAD LINEAL       ,15,CALLE                    EMILIANO BARRAL                                   ,7,443963.6,4477836.5,40.44929801277377,-3.6608228352536605
4135,"CENTRO PUBLICO DE SECUNDARIA, BACHILLERATO Y/O FP","SECUNDARIA, BACH, FP",PUBLICO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    VILLAESCUSA                                       ,17,446435.56,4474806.5,40.42216499524309,-3.631417967856859
4136,CENTROS PRIVADOS CONCERTADOS EDUC INFANTIL Y EDUC PRIMARIA,INFANTIL Y PRIMARIA,PRIVADO,SAN JUAN BAUTISTA   ,6,CIUDAD LINEAL       ,15,CALLE                    JULIAN HERNANDEZ                                  ,14,444699.6,4478407.5,40.45449116179371,-3.6521936433242463
4137,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP","PRIMARIA, SECUNDARIA, BACH, FP",CONCERTADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    FRANCISCO MADARIAGA                               ,11,445613.56,4476258.5,40.43519211366187,-3.641231361105276
4138,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,SAN JUAN BAUTISTA   ,6,CIUDAD LINEAL       ,15,CALLE                    EMILIANO BARRAL                                   ,5,443990.6,4477795.5,40.44893048385208,-3.660500835239596
4139,AUTOESCUELA,AUTOESCUELA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    NICOLAS SALMERON                                  ,47,446989.56,4474375.5,40.41831776413881,-3.624851857215116
4140,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,COSTILLARES         ,9,CIUDAD LINEAL       ,15,CALLE                    CALERUEGA                                         ,51,443030.62,4481388.5,40.481232630379736,-3.672143416031054
4141,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,SAN JUAN BAUTISTA   ,6,CIUDAD LINEAL       ,15,CALLE                    LORENZO SOLANO TENDERO                            ,11,444683.6,4478301.5,40.453535195116295,-3.652373094743561
4142,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,SAN PASCUAL         ,5,CIUDAD LINEAL       ,15,CALLE                    ESTEBAN MORA                                      ,47,444550.6,4476724.5,40.43931990000362,-3.6538038550208927
4143,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,SAN PASCUAL         ,5,CIUDAD LINEAL       ,15,CALLE                    MARTINEZ VILLERGAS                                ,16,444621.6,4476895.5,40.4408650898634,-3.652981650568295
4144,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CONCEPCION          ,4,CIUDAD LINEAL       ,15,CALLE                    VIRGEN DE LOS REYES                               ,28,444944.56,4476749.5,40.43957128983211,-3.649161122962825
4145,AUTOESCUELA,AUTOESCUELA,PRIVADO,COSTILLARES         ,9,CIUDAD LINEAL       ,15,CALLE                    ARTURO SORIA                                      ,310,443381.6,4480792.5,40.475887605455334,-3.6679494919424864
4146,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    PORTUGALETE                                       ,6,446102.56,4475241.5,40.42606222626229,-3.635380018361167
4147,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,SAN PASCUAL         ,5,CIUDAD LINEAL       ,15,CALLE                    VERDAGUER Y GARCIA                                ,51,444581.6,4476911.5,40.44100656136217,-3.6534546679450193
4148,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,COSTILLARES         ,9,CIUDAD LINEAL       ,15,CALLE                    ARTURO SORIA                                      ,333,443482.62,4481373.5,40.48112839241739,-3.6668095789602195
4149,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CONCEPCION          ,4,CIUDAD LINEAL       ,15,CALLE                    GENERAL ARANAZ                                    ,79,445311.6,4477543.5,40.44674828984389,-3.64490195490034
4150,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,CONCEPCION          ,4,CIUDAD LINEAL       ,15,CALLE                    VIRGEN DE LA MONJIA                               ,2,444754.56,4476456.5,40.43691918781084,-3.6513758090840365
4151,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    CONCEJAL JULIO GOMEZ                              ,9,444813.56,4476094.5,40.43366201324142,-3.6506487712505082
4152,AUTOESCUELA,AUTOESCUELA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    ALCALA                                            ,412,445879.56,4476499.5,40.437380529170845,-3.638115856832807
4153,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    VIRGEN DE LLUC                                    ,15,445102.56,4476383.5,40.436284608960214,-3.647266629668845
4154,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    PRUDENCIO ALVARO                                  ,46,445362.56,4476608.5,40.43832865463441,-3.6442206383109848
4155,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    LAGO CONSTANZA                                    ,89,445241.56,4475468.5,40.42805094497657,-3.6455490228804246
4156,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,SAN PASCUAL         ,5,CIUDAD LINEAL       ,15,AVENIDA                  BADAJOZ                                           ,23,444839.6,4477220.5,40.443807352357105,-3.6504395309286686
4157,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    FLORENCIO GARCIA                                  ,6,445730.56,4476581.5,40.438109520731935,-3.6398795652373837
4158,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,COLINA              ,7,CIUDAD LINEAL       ,15,TRAVESIA                 LOPEZ DE HOYOS                                    ,346,444023.6,4478764.5,40.45766193908333,-3.660197131058571
4159,AUTOESCUELA,AUTOESCUELA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    EZEQUIEL SOLANA                                   ,105,445563.56,4475329.5,40.42681988694732,-3.641741278910691
4160,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP","PRIMARIA, SECUNDARIA, BACH, FP",CONCERTADO,VENTAS              ,1,CIUDAD LINEAL       ,15,CALLE                    POETA BLAS DE OTERO                               ,5,444431.56,4474813.5,40.42209663339601,-3.6550403067366406
4161,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    VILLAESCUSA                                       ,10,446300.56,4474819.5,40.42227340528204,-3.6330103545209886
4162,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,VENTAS              ,1,CIUDAD LINEAL       ,15,CALLE                    AMADOR VALDES                                     ,22,444809.56,4475782.5,40.43085108154373,-3.650668836421997
4163,AUTOESCUELA,AUTOESCUELA,PRIVADO,CONCEPCION          ,4,CIUDAD LINEAL       ,15,CALLE                    VIRGEN DE LA ALEGRIA                              ,19,444248.6,4476111.5,40.43377748035324,-3.657310733828984
4164,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,COLINA              ,7,CIUDAD LINEAL       ,15,TRAVESIA                 LOPEZ DE HOYOS                                    ,346,444023.6,4478764.5,40.45766193908333,-3.660197131058571
4165,EDUCACION TERCIARIA NO UNIVERSITARIA,TERCIARIA,PRIVADO,VENTAS              ,1,CIUDAD LINEAL       ,15,CALLE                    LAGO CONSTANZA                                    ,4,445028.56,4475986.5,40.432703327800624,-3.6481047316588247
4166,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CONCEPCION          ,4,CIUDAD LINEAL       ,15,CALLE                    MANIPA                                            ,51,445260.56,4476922.5,40.441150629365154,-3.6454502834102063
4167,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    FRANCISCO MADARIAGA                               ,30,445673.56,4476280.5,40.43539422340426,-3.6405258669705565
4168,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,SAN JUAN BAUTISTA   ,6,CIUDAD LINEAL       ,15,CALLE                    DUQUE DE TAMAMES                                  ,4,444573.6,4478001.5,40.4508253140623,-3.6536441105021416
4169,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CONCEPCION          ,4,CIUDAD LINEAL       ,15,CALLE                    VIRGEN DEL VAL                                    ,16,444514.6,4476485.5,40.437164460015914,-3.6542074344400963
4170,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,SAN PASCUAL         ,5,CIUDAD LINEAL       ,15,CALLE                    CARIBE                                            ,2,444324.6,4477030.5,40.442061407146,-3.6564952711250958
4171,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,COSTILLARES         ,9,CIUDAD LINEAL       ,15,CALLE                    CALERUEGA                                         ,18,443181.62,4481181.5,40.47937823070859,-3.670343435158212
4172,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,QUINTANA            ,3,CIUDAD LINEAL       ,15,CALLE                    VIRGEN DE LLUC                                    ,45,445268.56,4476489.5,40.43725045623547,-3.6453186594066875
4173,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PUEBLO NUEVO        ,2,CIUDAD LINEAL       ,15,CALLE                    SAN TELESFORO                                     ,7,446046.56,4475126.5,40.42502260948107,-3.6360303874970668
4174,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,SAN JUAN BAUTISTA   ,6,CIUDAD LINEAL       ,15,CALLE                    ASURA                                             ,41,444803.6,4478255.5,40.45312878141916,-3.6509539644010998
