id_alojamiento,tipo_alojamiento,restaurante,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,restaurante,geometry
149,HOTEL,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    DOCTOR CORTEZO                                    ,3,440302.6,4473916.5,NO,POINT (-3.703624902676348 40.41373004550724)
150,CASA DE HUESPEDES,NO,CORTES              ,3,CENTRO              ,1,CALLE                    HUERTAS                                           ,21,440669.6,4473914.5,NO,POINT (-3.699299367944388 40.41373827065312)
151,HOTEL,SI,PALACIO             ,1,CENTRO              ,1,CALLE                    CAMPOMANES                                        ,4,439823.6,4474488.5,SI,POINT (-3.7093243517288683 40.4188483912776)
152,VIVIENDA TURISTICA,NO,EMBAJADORES         ,2,CENTRO              ,1,TRAVESIA                 AMPARO                                            ,11,440292.6,4473591.5,NO,POINT (-3.7037122596871885 40.41080157277917)
153,HOTEL,SI,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    JUANELO                                           ,24,440022.6,4473629.5,SI,POINT (-3.706897836356468 40.41112448406164)
154,APART-HOTEL,NO,PALACIO             ,1,CENTRO              ,1,CALLE                    CAVA BAJA                                         ,5,439908.6,4473873.5,NO,POINT (-3.7082643966029116 40.41331432858928)
155,APART-HOTEL,NO,PALACIO             ,1,CENTRO              ,1,CALLE                    CALATRAVA                                         ,17,439633.6,4473415.5,NO,POINT (-3.7114619810244958 40.40916855211145)
156,HOTEL,SI,JUSTICIA            ,4,CENTRO              ,1,CALLE                    INFANTAS                                          ,5,440576.6,4474720.5,SI,POINT (-3.7004707363471714 40.42099246820119)
157,HOTEL,SI,CORTES              ,3,CENTRO              ,1,CALLE                    SAN AGUSTIN                                       ,3,440881.6,4474066.5,SI,POINT (-3.6968149251106195 40.415122646050584)
158,HOTEL,SI,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    GRAN VIA                                          ,74,439781.6,4474949.5,SI,POINT (-3.709863039218625 40.422998249800344)
159,VIVIENDA TURISTICA,NO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    LUNA                                              ,11,440078.6,4474860.5,NO,POINT (-3.7063538275384054 40.42221793930813)
160,HOTEL,SI,PALACIO             ,1,CENTRO              ,1,CALLE                    GRAN VIA                                          ,53,439926.6,4474774.5,SI,POINT (-3.7081373507496607 40.42143225198044)
161,HOTEL,SI,JUSTICIA            ,4,CENTRO              ,1,CALLE                    GRAN VIA                                          ,22,440590.6,4474611.5,SI,POINT (-3.7002955366213883 40.42001154443406)
162,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    AMPARO                                            ,68,440461.6,4473275.5,NO,POINT (-3.701690998162725 40.407966996134874)
163,HOTEL,SI,JUSTICIA            ,4,CENTRO              ,1,CALLE                    HORTALEZA                                         ,3,440517.6,4474641.5,SI,POINT (-3.7011587778028727 40.42027658355508)
165,APART-HOTEL,NO,JUSTICIA            ,4,CENTRO              ,1,CALLE                    SAN LORENZO                                       ,26,440759.6,4475144.5,NO,POINT (-3.698353222818276 40.42482510893297)
166,HOTEL,SI,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    ESTRELLA                                          ,9,440059.06,4474859.5,SI,POINT (-3.7065840543076396 40.422207523440576)
167,HOTEL,SI,JUSTICIA            ,4,CENTRO              ,1,CALLE                    GRAN VIA                                          ,20,440606.6,4474607.5,SI,POINT (-3.7001065744760124 40.4199766527009)
168,PENSION,NO,PALACIO             ,1,CENTRO              ,1,PLAZA                    VIRGEN DE LA PALOMA                               ,2,439570.06,4473319.5,NO,POINT (-3.7122016747789544 40.408299129106645)
169,CASA DE HUESPEDES,NO,PALACIO             ,1,CENTRO              ,1,RONDA                    SEGOVIA                                           ,9,439130.6,4473779.5,NO,POINT (-3.717424585387024 40.4124110013433)
170,HOTEL,SI,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    SERRANO JOVER                                     ,3,439381.6,4475720.5,SI,POINT (-3.714651460309202 40.429914707193355)
171,HOTEL,NO,SOL                 ,6,CENTRO              ,1,CALLE                    TRES CRUCES                                       ,3,440356.6,4474531.5,NO,POINT (-3.7030461411837785 40.41927412776927)
172,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    SALITRE                                           ,26,440724.06,4473439.5,NO,POINT (-3.6986132658855886 40.40946311868573)
173,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,PALACIO             ,1,CENTRO              ,1,PLAZA                    SAN FRANCISCO                                     ,5,439401.6,4473626.5,NO,POINT (-3.7142161636102466 40.41105248116428)
174,HOTEL,SI,PALACIO             ,1,CENTRO              ,1,CALLE                    SAN BERNARDO                                      ,2,439927.6,4474707.5,SI,POINT (-3.7081192348362726 40.420828757635604)
175,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    MINISTRILES                                       ,21,440422.6,4473559.5,NO,POINT (-3.702177190807971 40.41052261598094)
176,HOTEL,SI,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    MANUELA MALASAÃA                                  ,6,440360.6,4475575.5,SI,POINT (-3.70309691521899 40.42867924797404)
177,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    CORREDERA BAJA DE SAN PABLO                       ,53,440388.6,4475027.5,NO,POINT (-3.702715462425051 40.42374461973978)
178,HOSTAL,NO,UNIVERSIDAD         ,5,CENTRO              ,1,COSTANILLA               SAN VICENTE                                       ,4,440139.6,4475302.5,NO,POINT (-3.705676421844831 40.42620406747761)
179,VIVIENDA TURISTICA,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    OLIVAR                                            ,28,440460.6,4473570.5,NO,POINT (-3.7017303852872483 40.41062442820412)
180,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    OLIVAR                                            ,25,440471.6,4473551.5,NO,POINT (-3.7015989711206956 40.410454053715185)
181,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,JUSTICIA            ,4,CENTRO              ,1,CALLE                    INFANTAS                                          ,44,440886.6,4474603.5,NO,POINT (-3.6968059023321764 40.4199605567566)
182,APART-HOTEL,NO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    AMANIEL                                           ,13,439816.6,4475360.5,NO,POINT (-3.7094893867914465 40.42670325403931)
183,VIVIENDA TURISTICA,NO,UNIVERSIDAD         ,5,CENTRO              ,1,TRAVESIA                 CONDE DUQUE                                       ,10,439728.6,4475299.5,NO,POINT (-3.710520941839087 40.42614736830455)
184,HOTEL,SI,SOL                 ,6,CENTRO              ,1,CALLE                    TRES CRUCES                                       ,6,440375.6,4474539.5,SI,POINT (-3.702822944791779 40.41934755710823)
185,VIVIENDA TURISTICA,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    ZURITA                                            ,16,440708.6,4473493.5,NO,POINT (-3.6988004929241307 40.40994847622261)
186,HOSTAL,NO,SOL                 ,6,CENTRO              ,1,CALLE                    POZO                                              ,4,440496.6,4474195.5,NO,POINT (-3.7013645765705068 40.41625730302872)
187,HOTEL,SI,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    VALVERDE                                          ,12,440451.6,4474751.5,SI,POINT (-3.7019470084523363 40.42126279458457)
188,HOTEL,SI,CORTES              ,3,CENTRO              ,1,CALLE                    PRADO                                             ,2,440600.6,4473998.5,SI,POINT (-3.7001204238588405 40.41449006171569)
189,HOTEL,SI,PALACIO             ,1,CENTRO              ,1,CALLE                    GRAN VIA                                          ,43,440027.53,4474691.0,SI,POINT (-3.7069398127701247 40.42068732634929)
190,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,SOL                 ,6,CENTRO              ,1,CALLE                    MONTERA                                           ,10,440382.66,4474354.5,NO,POINT (-3.70272239026692 40.417681495916874)
191,HOTEL,SI,PALACIO             ,1,CENTRO              ,1,CALLE                    CAVA BAJA                                         ,12,439885.6,4473857.5,SI,POINT (-3.7085339535052935 40.41316853226007)
192,HOTEL,SI,CORTES              ,3,CENTRO              ,1,CALLE                    ATOCHA                                            ,23,440368.6,4473947.5,SI,POINT (-3.7028499533032098 40.414014039528816)
193,HOTEL,SI,CORTES              ,3,CENTRO              ,1,CALLE                    ATOCHA                                            ,123,441139.6,4473490.5,SI,POINT (-3.6937208615729635 40.40995203825581)
194,HOTEL,SI,CORTES              ,3,CENTRO              ,1,CALLE                    CEDACEROS                                         ,4,440728.6,4474338.5,SI,POINT (-3.698643518571623 40.41756207100629)
195,PENSION,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    ZURITA                                            ,40,440607.6,4473379.5,NO,POINT (-3.699980140768228 40.4089143082642)
196,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    RELATORES                                         ,10,440332.6,4473848.5,NO,POINT (-3.703264954597083 40.41311962025572)
197,CASA DE HUESPEDES,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    LAVAPIES                                          ,32,440381.6,4473550.5,NO,POINT (-3.702659537675475 40.41043860414752)
198,VIVIENDA TURISTICA,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    SAN COSME Y SAN DAMIAN                            ,14,440739.6,4473442.5,NO,POINT (-3.6984304071401213 40.40949125058839)
199,HOTEL,SI,CORTES              ,3,CENTRO              ,1,CALLE                    ATOCHA                                            ,49,440556.6,4473851.5,SI,POINT (-3.7006252646804247 40.41316267351147)
200,HOTEL,SI,CORTES              ,3,CENTRO              ,1,CALLE                    ZORRILLA                                          ,7,440830.6,4474250.5,SI,POINT (-3.697433123273779 40.41677658298859)
201,VIVIENDA TURISTICA,NO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    SAN VICENTE FERRER                                ,76,439931.6,4475307.5,NO,POINT (-3.708128766946996 40.42623411766877)
202,HOSTAL,NO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    AMANIEL                                           ,7,439835.6,4475202.5,NO,POINT (-3.7092504647232416 40.42528129384408)
203,APART-HOTEL,NO,UNIVERSIDAD         ,5,CENTRO              ,1,PLAZA                    ESPAÃA                                            ,19,439649.6,4475104.5,NO,POINT (-3.711433671413616 40.42438499495648)
204,HOTEL,SI,SOL                 ,6,CENTRO              ,1,CALLE                    CELENQUE                                          ,3,440122.6,4474318.5,SI,POINT (-3.7057841642945415 40.417338520183726)
205,VIVIENDA TURISTICA,NO,PALACIO             ,1,CENTRO              ,1,CALLE                    TOLEDO                                            ,74,439735.6,4473447.5,NO,POINT (-3.7102629550427144 40.40946421363539)
206,VIVIENDA TURISTICA,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    TORRECILLA DEL LEAL                               ,5,440656.6,4473648.5,NO,POINT (-3.699427770884166 40.411341086568534)
207,HOTEL,SI,SOL                 ,6,CENTRO              ,1,CALLE                    SEVILLA                                           ,3,440591.6,4474302.5,SI,POINT (-3.7002548875748396 40.41722799706527)
208,HOTEL,SI,PALACIO             ,1,CENTRO              ,1,PLAZA                    ESPAÃA                                            ,4,439626.12,4474919.5,SI,POINT (-3.7116928772694293 40.42271672913341)
209,HOTEL,SI,SOL                 ,6,CENTRO              ,1,CALLE                    SALUD                                             ,3,440259.6,4474449.5,SI,POINT (-3.704181743988348 40.41852847545732)
210,HOSTAL,NO,SOL                 ,6,CENTRO              ,1,CALLE                    ESPARTEROS                                        ,6,440170.6,4474174.5,NO,POINT (-3.7052048771643356 40.41604475295693)
211,CASA DE HUESPEDES,NO,SOL                 ,6,CENTRO              ,1,CALLE                    JARDINES                                          ,23,440596.6,4474494.5,NO,POINT (-3.700213887917997 40.41895798135644)
212,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    PUEBLA                                            ,7,440370.6,4474842.5,NO,POINT (-3.702910288196186 40.422076764223235)
213,HOSTAL,NO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    SAN ONOFRE                                        ,5,440471.6,4474774.5,NO,POINT (-3.7017134213849596 40.42147142040055)
214,HOSTAL,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    TIRSO DE MOLINA                                   ,2,440312.6,4473705.5,NO,POINT (-3.7034872505595744 40.411829973867874)
215,PENSION,NO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    JESUS Y MARIA                                     ,12,440266.6,4473663.5,NO,POINT (-3.7040254335575233 40.41144831792611)
216,APART-HOTEL,NO,PALACIO             ,1,CENTRO              ,1,CALLE                    CALATRAVA                                         ,4,439696.6,4473424.5,NO,POINT (-3.7107203872599066 40.4092541945198)
