NMT;anio;mes;dia;tipo;LAEQ;DIRECCION;X (ETRS89);Y (ETRS89)
5;2021;1;3;D;60.3;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;1;3;E;59.3;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;1;3;N;52.8;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;1;3;T;58.6;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
6;2021;1;3;D;67.7;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;1;3;E;67.9;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;1;3;N;63.5;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;1;3;T;66.7;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
8;2021;1;3;D;63.7;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;1;3;E;65.2;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;1;3;N;60.4;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;1;3;T;63.2;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
10;2021;1;3;D;63.8;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;1;3;E;63.7;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;1;3;N;58.2;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;1;3;T;62.6;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
11;2021;1;3;D;65.6;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
11;2021;1;3;E;66.2;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
11;2021;1;3;N;59.4;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
11;2021;1;3;T;64.4;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
12;2021;1;3;D;61.6;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;1;3;E;62.2;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;1;3;N;56.5;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;1;3;T;60.7;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
13;2021;1;3;D;54.3;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;1;3;E;55.2;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;1;3;N;49.7;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;1;3;T;53.3;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
14;2021;1;3;D;63;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;1;3;E;62.9;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;1;3;N;58.4;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;1;3;T;61.9;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
16;2021;1;3;D;62.2;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;1;3;E;60.7;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;1;3;N;55.4;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;1;3;T;60.5;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
17;2021;1;3;D;56.4;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;1;3;E;54;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;1;3;N;47.2;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;1;3;T;54.6;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
18;2021;1;3;D;58.9;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;1;3;E;52.6;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;1;3;N;47.5;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;1;3;T;56.4;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
19;2021;1;3;D;57.6;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;1;3;E;57.6;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;1;3;N;57.4;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;1;3;T;56.3;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
20;2021;1;3;D;59.3;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;1;3;E;60.9;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;1;3;N;50.6;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;1;3;T;58.2;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
24;2021;1;3;D;50.6;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;1;3;E;44.4;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;1;3;N;41.9;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;1;3;T;48.2;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
25;2021;1;3;D;65.8;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;1;3;E;66.2;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;1;3;N;61.4;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;1;3;T;64.7;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
26;2021;1;3;D;59.5;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;1;3;E;58.4;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;1;3;N;54.3;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;1;3;T;58.1;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
27;2021;1;3;D;55.6;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;1;3;E;53.8;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;1;3;N;49.9;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;1;3;T;53.9;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
28;2021;1;3;D;66.6;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;1;3;E;65.3;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;1;3;N;58.4;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;1;3;T;64.8;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
29;2021;1;3;D;56.8;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;1;3;E;57.3;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;1;3;N;47.2;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;1;3;T;55.4;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
30;2021;1;3;D;57.8;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;1;3;E;56.7;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;1;3;N;50.5;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;1;3;T;56.3;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
31;2021;1;3;D;63.8;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;1;3;E;64.4;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;1;3;N;51.5;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;1;3;T;62.3;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
47;2021;1;3;D;53.4;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;1;3;E;53.6;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;1;3;N;46;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;1;3;T;52.2;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
48;2021;1;3;D;58.4;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;1;3;E;59;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;1;3;N;54.3;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;1;3;T;57.4;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
54;2021;1;3;D;59.3;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;1;3;E;60;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;1;3;N;52.7;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;1;3;T;58.1;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
55;2021;1;3;D;52.6;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;1;3;E;53.7;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;1;3;N;49.9;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;1;3;T;51.6;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
86;2021;1;3;D;56.6;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;1;3;E;53.8;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;1;3;N;45.2;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;1;3;T;54.4;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
1;2021;1;4;D;67;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;1;4;E;65.5;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;1;4;N;59.8;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;1;4;T;65.4;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
2;2021;1;4;D;69.7;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;1;4;E;70.4;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;1;4;N;63.9;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;1;4;T;68.7;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
3;2021;1;4;D;62;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;1;4;E;59.7;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;1;4;N;55.4;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;1;4;T;60.1;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
5;2021;1;4;D;61.4;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;1;4;E;60.3;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;1;4;N;51.4;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;1;4;T;59.6;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
6;2021;1;4;D;69.3;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;1;4;E;68.8;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;1;4;N;61.5;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;1;4;T;67.7;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
8;2021;1;4;D;66;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;1;4;E;65.3;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;1;4;N;59.4;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;1;4;T;64.5;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
10;2021;1;4;D;66.3;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;1;4;E;63.8;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;1;4;N;55.7;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;1;4;T;64.1;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
11;2021;1;4;D;68.6;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
11;2021;1;4;E;67.7;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
11;2021;1;4;N;58.7;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
11;2021;1;4;T;66.9;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
12;2021;1;4;D;62.6;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;1;4;E;62.1;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;1;4;N;56.1;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;1;4;T;61.2;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
13;2021;1;4;D;57.1;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;1;4;E;57.8;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;1;4;N;49.5;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;1;4;T;55.9;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
14;2021;1;4;D;64.3;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;1;4;E;65.1;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;1;4;N;58.7;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;1;4;T;63.3;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
16;2021;1;4;D;62.5;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;1;4;E;62.1;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;1;4;N;55.7;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;1;4;T;61;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
17;2021;1;4;D;56.5;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;1;4;E;59.4;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;1;4;N;50.1;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;1;4;T;55.9;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
18;2021;1;4;D;58.5;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;1;4;E;53.2;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;1;4;N;47.2;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;1;4;T;56.1;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
19;2021;1;4;D;59.6;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;1;4;E;59.9;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;1;4;N;51.3;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;1;4;T;58.2;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
20;2021;1;4;D;61.8;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;1;4;E;59.9;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;1;4;N;50.3;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;1;4;T;59.8;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
24;2021;1;4;D;49;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;1;4;E;44.9;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;1;4;N;40.7;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;1;4;T;46.9;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
25;2021;1;4;D;67.7;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;1;4;E;66.7;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;1;4;N;61.4;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;1;4;T;66.3;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
26;2021;1;4;D;61.1;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;1;4;E;59;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;1;4;N;54.7;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;1;4;T;59.4;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
27;2021;1;4;D;56.9;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;1;4;E;55.1;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;1;4;N;49.8;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;1;4;T;55.2;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
28;2021;1;4;D;68.4;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;1;4;E;66.5;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;1;4;N;59.8;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;1;4;T;66.5;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
29;2021;1;4;D;58.2;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
